Running PageRank with data/soc-sign-Slashdot081106.txt
0.00001395 : 22640 26347
0.00001395 : 48939 26348
0.00001395 : 10205 26349
0.00001395 : 59943 26350
0.00001395 : 59944 26351
0.00001395 : 11993 26352
0.00001395 : 29548 26353
0.00001395 : 61947 26354
0.00001395 : 61945 26355
0.00001395 : 49145 26356
0.00001395 : 47585 26357
0.00001395 : 51537 26358
0.00001395 : 65049 26359
0.00001395 : 49404 26360
0.00001395 : 49405 26361
0.00001395 : 28460 26362
0.00001395 : 49539 26363
0.00001395 : 49540 26364
0.00001395 : 49542 26365
0.00001395 : 65437 26366
0.00001395 : 58536 26367
0.00001395 : 57345 26368
0.00001395 : 57346 26369
0.00001395 : 57347 26370
0.00001395 : 57349 26371
0.00001395 : 57351 26372
0.00001395 : 52804 26373
0.00001395 : 20631 26374
0.00001395 : 61587 26375
0.00001395 : 25632 26376
0.00001394 : 46746 26377
0.00001394 : 60939 26378
0.00001394 : 29554 26379
0.00001394 : 58989 26380
0.00001394 : 50608 26381
0.00001394 : 32843 26382
0.00001394 : 60368 26383
0.00001394 : 64632 26384
0.00001394 : 64633 26385
0.00001394 : 45613 26386
0.00001394 : 63626 26387
0.00001394 : 63631 26388
0.00001394 : 63630 26389
0.00001394 : 63627 26390
0.00001394 : 60345 26391
0.00001394 : 50121 26392
0.00001394 : 50120 26393
0.00001394 : 50968 26394
0.00001394 : 38921 26395
0.00001394 : 46333 26396
0.00001394 : 46323 26397
0.00001394 : 46326 26398
0.00001394 : 46335 26399
0.00001394 : 46334 26400
0.00001394 : 46324 26401
0.00001394 : 46332 26402
0.00001394 : 20250 26403
0.00001394 : 2618 26404
0.00001394 : 33980 26405
0.00001394 : 15744 26406
0.00001394 : 15749 26407
0.00001394 : 15714 26408
0.00001394 : 15724 26409
0.00001394 : 15712 26410
0.00001394 : 15710 26411
0.00001394 : 54118 26412
0.00001394 : 51514 26413
0.00001394 : 29953 26414
0.00001394 : 55971 26415
0.00001394 : 10463 26416
0.00001394 : 32694 26417
0.00001394 : 8430 26418
0.00001394 : 8431 26419
0.00001394 : 8437 26420
0.00001394 : 8403 26421
0.00001394 : 38741 26422
0.00001394 : 36441 26423
0.00001394 : 36444 26424
0.00001394 : 36446 26425
0.00001394 : 36447 26426
0.00001394 : 42258 26427
0.00001394 : 42257 26428
0.00001394 : 42256 26429
0.00001394 : 42255 26430
0.00001394 : 42253 26431
0.00001394 : 58502 26432
0.00001394 : 56824 26433
0.00001394 : 6369 26434
0.00001394 : 8794 26435
0.00001394 : 20527 26436
0.00001394 : 67452 26437
0.00001394 : 67453 26438
0.00001394 : 52291 26439
0.00001394 : 38811 26440
0.00001394 : 58331 26441
0.00001394 : 58332 26442
0.00001394 : 49153 26443
0.00001394 : 41109 26444
0.00001394 : 41110 26445
0.00001394 : 44144 26446
0.00001394 : 14304 26447
0.00001394 : 56905 26448
0.00001394 : 1732 26449
0.00001394 : 1745 26450
0.00001394 : 1703 26451
0.00001394 : 1699 26452
0.00001394 : 1683 26453
0.00001394 : 1680 26454
0.00001394 : 1674 26455
0.00001394 : 1731 26456
0.00001394 : 1725 26457
0.00001393 : 20682 26458
0.00001393 : 20681 26459
0.00001393 : 2717 26460
0.00001393 : 27684 26461
0.00001393 : 27702 26462
0.00001393 : 27705 26463
0.00001393 : 27698 26464
0.00001393 : 27695 26465
0.00001393 : 27690 26466
0.00001393 : 27676 26467
0.00001393 : 27685 26468
0.00001393 : 45268 26469
0.00001393 : 62326 26470
0.00001393 : 33477 26471
0.00001393 : 29179 26472
0.00001393 : 29180 26473
0.00001393 : 29178 26474
0.00001393 : 43274 26475
0.00001393 : 43272 26476
0.00001393 : 43270 26477
0.00001393 : 43850 26478
0.00001393 : 29287 26479
0.00001393 : 54998 26480
0.00001393 : 46998 26481
0.00001393 : 47003 26482
0.00001393 : 46997 26483
0.00001393 : 47000 26484
0.00001393 : 47006 26485
0.00001393 : 26409 26486
0.00001393 : 46243 26487
0.00001393 : 44788 26488
0.00001393 : 30503 26489
0.00001393 : 30500 26490
0.00001393 : 30498 26491
0.00001393 : 30502 26492
0.00001393 : 32457 26493
0.00001393 : 41162 26494
0.00001393 : 37618 26495
0.00001393 : 62310 26496
0.00001393 : 17243 26497
0.00001393 : 29896 26498
0.00001393 : 29897 26499
0.00001393 : 67815 26500
0.00001393 : 22962 26501
0.00001393 : 38458 26502
0.00001393 : 31888 26503
0.00001393 : 31892 26504
0.00001393 : 23313 26505
0.00001393 : 56562 26506
0.00001393 : 56561 26507
0.00001393 : 56560 26508
0.00001393 : 56559 26509
0.00001393 : 20296 26510
0.00001393 : 63025 26511
0.00001393 : 6181 26512
0.00001393 : 28449 26513
0.00001393 : 58306 26514
0.00001393 : 58770 26515
0.00001393 : 44366 26516
0.00001393 : 44358 26517
0.00001393 : 44362 26518
0.00001393 : 44360 26519
0.00001393 : 76716 26520
0.00001393 : 60481 26521
0.00001393 : 10044 26522
0.00001392 : 61518 26523
0.00001392 : 58300 26524
0.00001392 : 58299 26525
0.00001392 : 51206 26526
0.00001392 : 40328 26527
0.00001392 : 24477 26528
0.00001392 : 32957 26529
0.00001392 : 48933 26530
0.00001392 : 48936 26531
0.00001392 : 48935 26532
0.00001392 : 53225 26533
0.00001392 : 53229 26534
0.00001392 : 64887 26535
0.00001392 : 52507 26536
0.00001392 : 64531 26537
0.00001392 : 19121 26538
0.00001392 : 5608 26539
0.00001392 : 24484 26540
0.00001392 : 55258 26541
0.00001392 : 44301 26542
0.00001392 : 44311 26543
0.00001392 : 44298 26544
0.00001392 : 44309 26545
0.00001392 : 32562 26546
0.00001392 : 12573 26547
0.00001392 : 12570 26548
0.00001392 : 12569 26549
0.00001392 : 39338 26550
0.00001392 : 39340 26551
0.00001392 : 39364 26552
0.00001392 : 39342 26553
0.00001392 : 39349 26554
0.00001392 : 39353 26555
0.00001392 : 39355 26556
0.00001392 : 39345 26557
0.00001392 : 39354 26558
0.00001392 : 10747 26559
0.00001392 : 56122 26560
0.00001392 : 38340 26561
0.00001392 : 38322 26562
0.00001392 : 38346 26563
0.00001392 : 38326 26564
0.00001392 : 38345 26565
0.00001392 : 38328 26566
0.00001392 : 38344 26567
0.00001392 : 38343 26568
0.00001392 : 38337 26569
0.00001392 : 38334 26570
0.00001392 : 38323 26571
0.00001392 : 38341 26572
0.00001392 : 38342 26573
0.00001392 : 38320 26574
0.00001392 : 38339 26575
0.00001392 : 38325 26576
0.00001392 : 38332 26577
0.00001392 : 38338 26578
0.00001392 : 38336 26579
0.00001392 : 54468 26580
0.00001392 : 54463 26581
0.00001392 : 54464 26582
0.00001392 : 54467 26583
0.00001392 : 54470 26584
0.00001392 : 64338 26585
0.00001392 : 30491 26586
0.00001392 : 28525 26587
0.00001392 : 51395 26588
0.00001392 : 18292 26589
0.00001392 : 18291 26590
0.00001392 : 13764 26591
0.00001392 : 51341 26592
0.00001392 : 51342 26593
0.00001391 : 24036 26594
0.00001391 : 26206 26595
0.00001391 : 63482 26596
0.00001391 : 16474 26597
0.00001391 : 49971 26598
0.00001391 : 49978 26599
0.00001391 : 49967 26600
0.00001391 : 49976 26601
0.00001391 : 49975 26602
0.00001391 : 33239 26603
0.00001391 : 33234 26604
0.00001391 : 48531 26605
0.00001391 : 37962 26606
0.00001391 : 2105 26607
0.00001391 : 61666 26608
0.00001391 : 61665 26609
0.00001391 : 61664 26610
0.00001391 : 22250 26611
0.00001391 : 3850 26612
0.00001391 : 63477 26613
0.00001391 : 34251 26614
0.00001391 : 65881 26615
0.00001391 : 65882 26616
0.00001391 : 25996 26617
0.00001391 : 59679 26618
0.00001391 : 14805 26619
0.00001391 : 47503 26620
0.00001391 : 39621 26621
0.00001391 : 44023 26622
0.00001391 : 41994 26623
0.00001391 : 52954 26624
0.00001391 : 60203 26625
0.00001391 : 60202 26626
0.00001391 : 60201 26627
0.00001391 : 60204 26628
0.00001391 : 19629 26629
0.00001391 : 19631 26630
0.00001391 : 19619 26631
0.00001391 : 19630 26632
0.00001391 : 12510 26633
0.00001391 : 45321 26634
0.00001391 : 45319 26635
0.00001391 : 20044 26636
0.00001391 : 37511 26637
0.00001391 : 29735 26638
0.00001391 : 29736 26639
0.00001391 : 29737 26640
0.00001391 : 29732 26641
0.00001391 : 29723 26642
0.00001391 : 27177 26643
0.00001391 : 27174 26644
0.00001391 : 27182 26645
0.00001391 : 30222 26646
0.00001391 : 60395 26647
0.00001391 : 60394 26648
0.00001391 : 60397 26649
0.00001391 : 60396 26650
0.00001391 : 45108 26651
0.00001391 : 45095 26652
0.00001391 : 45104 26653
0.00001391 : 45111 26654
0.00001391 : 45097 26655
0.00001391 : 45099 26656
0.00001391 : 45107 26657
0.00001391 : 51335 26658
0.00001391 : 60552 26659
0.00001391 : 60553 26660
0.00001391 : 60554 26661
0.00001391 : 31680 26662
0.00001391 : 31682 26663
0.00001391 : 19232 26664
0.00001391 : 41135 26665
0.00001390 : 13543 26666
0.00001390 : 69404 26667
0.00001390 : 39855 26668
0.00001390 : 39867 26669
0.00001390 : 39856 26670
0.00001390 : 63788 26671
0.00001390 : 15285 26672
0.00001390 : 15290 26673
0.00001390 : 7073 26674
0.00001390 : 7098 26675
0.00001390 : 7057 26676
0.00001390 : 7117 26677
0.00001390 : 7063 26678
0.00001390 : 39716 26679
0.00001390 : 39715 26680
0.00001390 : 39718 26681
0.00001390 : 39710 26682
0.00001390 : 39721 26683
0.00001390 : 39722 26684
0.00001390 : 39723 26685
0.00001390 : 39727 26686
0.00001390 : 39711 26687
0.00001390 : 56633 26688
0.00001390 : 56632 26689
0.00001390 : 41546 26690
0.00001390 : 55292 26691
0.00001390 : 46508 26692
0.00001390 : 33042 26693
0.00001390 : 42606 26694
0.00001390 : 4330 26695
0.00001390 : 20077 26696
0.00001390 : 46637 26697
0.00001390 : 64406 26698
0.00001390 : 64401 26699
0.00001390 : 64402 26700
0.00001390 : 64404 26701
0.00001390 : 64405 26702
0.00001390 : 20873 26703
0.00001390 : 17548 26704
0.00001390 : 48007 26705
0.00001390 : 34918 26706
0.00001390 : 59813 26707
0.00001390 : 72646 26708
0.00001390 : 47101 26709
0.00001390 : 31526 26710
0.00001390 : 31524 26711
0.00001390 : 31525 26712
0.00001390 : 40223 26713
0.00001390 : 40226 26714
0.00001390 : 40221 26715
0.00001390 : 43351 26716
0.00001390 : 53625 26717
0.00001390 : 53623 26718
0.00001390 : 53626 26719
0.00001390 : 53622 26720
0.00001390 : 53621 26721
0.00001390 : 53620 26722
0.00001390 : 53619 26723
0.00001390 : 53644 26724
0.00001390 : 53628 26725
0.00001390 : 53629 26726
0.00001390 : 53642 26727
0.00001390 : 53641 26728
0.00001390 : 53639 26729
0.00001390 : 53646 26730
0.00001390 : 53616 26731
0.00001390 : 53638 26732
0.00001390 : 53648 26733
0.00001390 : 53637 26734
0.00001390 : 53651 26735
0.00001390 : 53656 26736
0.00001390 : 53635 26737
0.00001390 : 53634 26738
0.00001390 : 53633 26739
0.00001390 : 53661 26740
0.00001390 : 53632 26741
0.00001390 : 53631 26742
0.00001390 : 53645 26743
0.00001390 : 53617 26744
0.00001390 : 53624 26745
0.00001390 : 5762 26746
0.00001390 : 42846 26747
0.00001390 : 54822 26748
0.00001390 : 54823 26749
0.00001390 : 54824 26750
0.00001390 : 55109 26751
0.00001390 : 36365 26752
0.00001390 : 36364 26753
0.00001390 : 18622 26754
0.00001390 : 18637 26755
0.00001390 : 18109 26756
0.00001390 : 14645 26757
0.00001390 : 15021 26758
0.00001390 : 60888 26759
0.00001390 : 57482 26760
0.00001390 : 57484 26761
0.00001390 : 57483 26762
0.00001390 : 57486 26763
0.00001390 : 57488 26764
0.00001390 : 57487 26765
0.00001390 : 48339 26766
0.00001390 : 32722 26767
0.00001390 : 46721 26768
0.00001390 : 28657 26769
0.00001390 : 17153 26770
0.00001390 : 17149 26771
0.00001390 : 25607 26772
0.00001390 : 25609 26773
0.00001390 : 9677 26774
0.00001389 : 32598 26775
0.00001389 : 75001 26776
0.00001389 : 65531 26777
0.00001389 : 65530 26778
0.00001389 : 65529 26779
0.00001389 : 55993 26780
0.00001389 : 55995 26781
0.00001389 : 55996 26782
0.00001389 : 55994 26783
0.00001389 : 33782 26784
0.00001389 : 57459 26785
0.00001389 : 28594 26786
0.00001389 : 34261 26787
0.00001389 : 34260 26788
0.00001389 : 55311 26789
0.00001389 : 50222 26790
0.00001389 : 50221 26791
0.00001389 : 50223 26792
0.00001389 : 19528 26793
0.00001389 : 19529 26794
0.00001389 : 19530 26795
0.00001389 : 44876 26796
0.00001389 : 53802 26797
0.00001389 : 55807 26798
0.00001389 : 55809 26799
0.00001389 : 55808 26800
0.00001389 : 55811 26801
0.00001389 : 56501 26802
0.00001389 : 33622 26803
0.00001389 : 55282 26804
0.00001389 : 55281 26805
0.00001389 : 17338 26806
0.00001389 : 17340 26807
0.00001389 : 16417 26808
0.00001389 : 29195 26809
0.00001389 : 60036 26810
0.00001389 : 45770 26811
0.00001389 : 32606 26812
0.00001389 : 9246 26813
0.00001389 : 42248 26814
0.00001389 : 49594 26815
0.00001389 : 65294 26816
0.00001389 : 65295 26817
0.00001388 : 35384 26818
0.00001388 : 24702 26819
0.00001388 : 33526 26820
0.00001388 : 18337 26821
0.00001388 : 21 26822
0.00001388 : 27155 26823
0.00001388 : 57313 26824
0.00001388 : 42072 26825
0.00001388 : 13405 26826
0.00001388 : 26154 26827
0.00001388 : 26152 26828
0.00001388 : 30427 26829
0.00001388 : 58974 26830
0.00001388 : 64386 26831
0.00001388 : 49128 26832
0.00001388 : 49127 26833
0.00001388 : 36129 26834
0.00001388 : 33025 26835
0.00001388 : 48733 26836
0.00001388 : 21556 26837
0.00001388 : 43952 26838
0.00001388 : 34256 26839
0.00001388 : 6020 26840
0.00001388 : 61156 26841
0.00001388 : 42835 26842
0.00001388 : 41970 26843
0.00001388 : 54106 26844
0.00001388 : 25960 26845
0.00001388 : 25963 26846
0.00001388 : 25972 26847
0.00001388 : 25959 26848
0.00001388 : 25962 26849
0.00001388 : 2933 26850
0.00001388 : 10176 26851
0.00001388 : 4976 26852
0.00001388 : 4995 26853
0.00001388 : 4996 26854
0.00001388 : 65775 26855
0.00001388 : 39485 26856
0.00001388 : 47173 26857
0.00001388 : 22363 26858
0.00001388 : 22362 26859
0.00001388 : 21916 26860
0.00001388 : 21917 26861
0.00001388 : 63216 26862
0.00001388 : 63215 26863
0.00001388 : 63214 26864
0.00001388 : 67272 26865
0.00001388 : 67271 26866
0.00001388 : 54898 26867
0.00001388 : 54897 26868
0.00001388 : 46725 26869
0.00001388 : 28323 26870
0.00001388 : 30365 26871
0.00001388 : 54078 26872
0.00001388 : 54076 26873
0.00001388 : 54077 26874
0.00001388 : 23079 26875
0.00001387 : 38779 26876
0.00001387 : 76956 26877
0.00001387 : 51063 26878
0.00001387 : 51062 26879
0.00001387 : 19238 26880
0.00001387 : 67966 26881
0.00001387 : 65304 26882
0.00001387 : 60189 26883
0.00001387 : 64101 26884
0.00001387 : 64814 26885
0.00001387 : 54563 26886
0.00001387 : 41514 26887
0.00001387 : 65207 26888
0.00001387 : 67825 26889
0.00001387 : 63857 26890
0.00001387 : 63858 26891
0.00001387 : 54562 26892
0.00001387 : 63812 26893
0.00001387 : 54564 26894
0.00001387 : 54565 26895
0.00001387 : 54566 26896
0.00001387 : 68695 26897
0.00001387 : 65288 26898
0.00001387 : 64171 26899
0.00001387 : 39082 26900
0.00001387 : 69623 26901
0.00001387 : 66221 26902
0.00001387 : 69178 26903
0.00001387 : 47443 26904
0.00001387 : 31304 26905
0.00001387 : 19859 26906
0.00001387 : 13962 26907
0.00001387 : 25611 26908
0.00001387 : 53938 26909
0.00001387 : 53937 26910
0.00001387 : 29584 26911
0.00001387 : 53859 26912
0.00001387 : 61721 26913
0.00001387 : 38945 26914
0.00001387 : 2437 26915
0.00001387 : 34791 26916
0.00001387 : 43269 26917
0.00001387 : 61182 26918
0.00001387 : 20702 26919
0.00001387 : 20693 26920
0.00001387 : 20699 26921
0.00001387 : 20701 26922
0.00001387 : 37458 26923
0.00001387 : 37453 26924
0.00001387 : 37461 26925
0.00001387 : 37462 26926
0.00001387 : 37463 26927
0.00001387 : 37464 26928
0.00001387 : 37467 26929
0.00001387 : 37450 26930
0.00001387 : 37468 26931
0.00001387 : 37469 26932
0.00001387 : 37460 26933
0.00001387 : 59517 26934
0.00001387 : 66018 26935
0.00001387 : 66019 26936
0.00001387 : 62230 26937
0.00001387 : 62229 26938
0.00001387 : 55921 26939
0.00001387 : 47605 26940
0.00001387 : 52990 26941
0.00001387 : 58877 26942
0.00001387 : 48332 26943
0.00001387 : 61162 26944
0.00001387 : 61164 26945
0.00001387 : 61163 26946
0.00001387 : 55094 26947
0.00001387 : 38866 26948
0.00001387 : 38867 26949
0.00001387 : 11304 26950
0.00001387 : 42988 26951
0.00001387 : 42989 26952
0.00001387 : 42990 26953
0.00001387 : 51078 26954
0.00001387 : 51081 26955
0.00001387 : 64724 26956
0.00001387 : 64725 26957
0.00001387 : 14037 26958
0.00001387 : 75607 26959
0.00001386 : 35657 26960
0.00001386 : 29522 26961
0.00001386 : 64093 26962
0.00001386 : 4444 26963
0.00001386 : 66629 26964
0.00001386 : 50702 26965
0.00001386 : 50704 26966
0.00001386 : 38538 26967
0.00001386 : 64557 26968
0.00001386 : 64556 26969
0.00001386 : 68658 26970
0.00001386 : 62300 26971
0.00001386 : 20223 26972
0.00001386 : 64774 26973
0.00001386 : 14725 26974
0.00001386 : 55649 26975
0.00001386 : 60929 26976
0.00001386 : 19659 26977
0.00001386 : 63391 26978
0.00001386 : 29822 26979
0.00001386 : 29818 26980
0.00001386 : 29815 26981
0.00001386 : 29813 26982
0.00001386 : 29801 26983
0.00001386 : 29802 26984
0.00001386 : 29804 26985
0.00001386 : 29807 26986
0.00001386 : 29811 26987
0.00001386 : 47703 26988
0.00001386 : 67542 26989
0.00001386 : 67544 26990
0.00001386 : 67541 26991
0.00001386 : 67543 26992
0.00001386 : 67540 26993
0.00001386 : 53862 26994
0.00001386 : 50306 26995
0.00001386 : 26602 26996
0.00001386 : 45618 26997
0.00001386 : 12731 26998
0.00001386 : 12724 26999
0.00001386 : 12713 27000
0.00001386 : 12717 27001
0.00001386 : 12735 27002
0.00001386 : 1861 27003
0.00001386 : 23973 27004
0.00001386 : 23976 27005
0.00001386 : 56621 27006
0.00001386 : 56619 27007
0.00001386 : 56618 27008
0.00001386 : 56616 27009
0.00001386 : 56615 27010
0.00001386 : 56614 27011
0.00001386 : 56612 27012
0.00001386 : 56611 27013
0.00001386 : 56620 27014
0.00001386 : 59914 27015
0.00001386 : 7997 27016
0.00001386 : 64349 27017
0.00001386 : 1898 27018
0.00001386 : 58281 27019
0.00001386 : 58280 27020
0.00001386 : 62261 27021
0.00001386 : 1297 27022
0.00001386 : 46267 27023
0.00001386 : 46269 27024
0.00001386 : 27406 27025
0.00001386 : 25485 27026
0.00001386 : 41865 27027
0.00001386 : 49292 27028
0.00001386 : 61258 27029
0.00001386 : 61260 27030
0.00001386 : 30182 27031
0.00001386 : 30187 27032
0.00001386 : 30186 27033
0.00001386 : 30184 27034
0.00001386 : 18690 27035
0.00001386 : 29453 27036
0.00001386 : 51553 27037
0.00001386 : 55349 27038
0.00001386 : 55348 27039
0.00001385 : 36693 27040
0.00001385 : 10322 27041
0.00001385 : 13262 27042
0.00001385 : 37404 27043
0.00001385 : 51872 27044
0.00001385 : 51871 27045
0.00001385 : 51869 27046
0.00001385 : 61387 27047
0.00001385 : 34658 27048
0.00001385 : 58636 27049
0.00001385 : 58634 27050
0.00001385 : 58637 27051
0.00001385 : 4828 27052
0.00001385 : 23878 27053
0.00001385 : 23848 27054
0.00001385 : 23849 27055
0.00001385 : 23856 27056
0.00001385 : 23879 27057
0.00001385 : 23869 27058
0.00001385 : 23883 27059
0.00001385 : 23859 27060
0.00001385 : 23862 27061
0.00001385 : 23891 27062
0.00001385 : 23885 27063
0.00001385 : 34010 27064
0.00001385 : 16864 27065
0.00001385 : 43012 27066
0.00001385 : 50726 27067
0.00001385 : 39534 27068
0.00001385 : 43006 27069
0.00001385 : 28468 27070
0.00001385 : 51948 27071
0.00001385 : 51950 27072
0.00001385 : 51951 27073
0.00001385 : 47060 27074
0.00001385 : 32492 27075
0.00001385 : 53786 27076
0.00001385 : 63444 27077
0.00001385 : 27634 27078
0.00001385 : 50589 27079
0.00001385 : 69205 27080
0.00001385 : 24118 27081
0.00001385 : 18572 27082
0.00001385 : 63217 27083
0.00001385 : 13314 27084
0.00001385 : 13308 27085
0.00001385 : 62512 27086
0.00001385 : 41882 27087
0.00001385 : 59898 27088
0.00001385 : 16541 27089
0.00001385 : 62245 27090
0.00001385 : 35661 27091
0.00001385 : 77136 27092
0.00001385 : 55171 27093
0.00001385 : 55168 27094
0.00001385 : 55170 27095
0.00001385 : 55169 27096
0.00001385 : 54815 27097
0.00001385 : 74136 27098
0.00001385 : 69181 27099
0.00001384 : 43968 27100
0.00001384 : 58123 27101
0.00001384 : 6419 27102
0.00001384 : 6435 27103
0.00001384 : 57941 27104
0.00001384 : 60090 27105
0.00001384 : 60091 27106
0.00001384 : 73585 27107
0.00001384 : 47289 27108
0.00001384 : 47288 27109
0.00001384 : 47283 27110
0.00001384 : 47286 27111
0.00001384 : 46425 27112
0.00001384 : 46414 27113
0.00001384 : 46416 27114
0.00001384 : 55937 27115
0.00001384 : 55934 27116
0.00001384 : 55936 27117
0.00001384 : 55935 27118
0.00001384 : 30780 27119
0.00001384 : 56168 27120
0.00001384 : 56167 27121
0.00001384 : 58154 27122
0.00001384 : 58156 27123
0.00001384 : 60853 27124
0.00001384 : 61838 27125
0.00001384 : 61841 27126
0.00001384 : 61839 27127
0.00001384 : 46432 27128
0.00001384 : 32789 27129
0.00001384 : 20535 27130
0.00001384 : 58807 27131
0.00001384 : 56748 27132
0.00001384 : 56528 27133
0.00001384 : 9953 27134
0.00001384 : 34733 27135
0.00001384 : 34738 27136
0.00001384 : 34737 27137
0.00001384 : 34736 27138
0.00001384 : 31287 27139
0.00001384 : 8211 27140
0.00001384 : 16238 27141
0.00001384 : 13951 27142
0.00001384 : 26177 27143
0.00001384 : 26187 27144
0.00001384 : 61630 27145
0.00001384 : 61631 27146
0.00001384 : 46735 27147
0.00001384 : 62175 27148
0.00001384 : 43039 27149
0.00001384 : 43044 27150
0.00001384 : 43043 27151
0.00001384 : 43040 27152
